order,name,symbol,sector,industry,NIFTY,BANKNIFTY,NIFTYJR,CNX200,NIFTY_MID_SELECT,NIFTYSMLCAP250,NIFTY_TOTAL_MKT,CNX500,NIFTY_MICROCAP250,FO,FYERS_NAME
2216,Cubex Tubings Ltd,CUBEXTUB,Non-Energy Minerals,Other Metals/Minerals,False,False,False,False,False,False,False,False,False,False,
2217,Siddhika Coatings Limited,SIDDHIKA,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,SIDDHIKA-SM
2218,Magson Retail and Distribution Limited,MAGSON,Retail Trade,Food Retail,False,False,False,False,False,False,False,False,False,False,MAGSON-SM
2219,HEC Infra Projects Ltd.,HECPROJECT,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,
2220,Womancart Limited,WOMANCART,Retail Trade,Specialty Stores,False,False,False,False,False,False,False,False,False,False,WOMANCART-SM
2221,Lorenzini Apparels Ltd.,LAL,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
2222,Canarys Automations Ltd.,CANARYS,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,CANARYS-SM
2223,Akanksha Power And Infrastructure Limited,AKANKSHA,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,AKANKSHA-SM
2224,TBI Corn Limited,TBI,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,TBI-SM
2225,Smarten Power Systems Limited,SMARTEN,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,SMARTEN-SM
2226,AAA Technologies Ltd.,AAATECH,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2227,BEW Engineering Ltd.,BEWLTD,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,BEWLTD-SM
2228,Narmada Agrobase Limited,NARMADA,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
2229,Urban Enviro Waste Management Limited,URBAN,Transportation,Trucking,False,False,False,False,False,False,False,False,False,False,URBAN-SM
2230,Weizmann Limited,WEIZMANIND,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2231,Krebs Biochemicals & Industries Ltd.,KREBSBIO,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
2232,Raj Oil Mills Limited,ROML,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
2233,Bhadora Industries Limited,BHADORA,Producer Manufacturing,Electrical Products,False,False,False,False,False,False,False,False,False,False,BHADORA-SM
2234,Maitreya Medicare Limited,MAITREYA,Health Services,Hospital/Nursing Management,False,False,False,False,False,False,False,False,False,False,MAITREYA-SM
2235,Matrix Geo Solutions Ltd.,MGSL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,MGSL-SM
2236,SPEB Adhesives Ltd.,SPEB,Process Industries,Industrial Specialties,False,False,False,False,False,False,False,False,False,False,SPEB-SM
2237,Aban Offshore Limited,ABAN,Industrial Services,Contract Drilling,False,False,False,False,False,False,False,False,False,False,
2238,Somi Conveyor Beltings Limited,SOMICONVEY,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,
2239,Airo Lam Ltd.,AIROLAM,Non-Energy Minerals,Forest Products,False,False,False,False,False,False,False,False,False,False,
2240,DCM Ltd.,DCM,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2241,Steel City Securities Ltd.,STEELCITY,Finance,Investment Banks/Brokers,False,False,False,False,False,False,False,False,False,False,
2242,Drone Destination Ltd.,DRONE,Electronic Technology,Aerospace & Defense,False,False,False,False,False,False,False,False,False,False,DRONE-SM
2243,Manilam Industries India Limited,MANILAM,Non-Energy Minerals,Forest Products,False,False,False,False,False,False,False,False,False,False,MANILAM-SM
2244,Master Components Limited,MASTER,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,MASTER-SM
2245,Reliable Data Services Ltd.,RELIABLE,Technology Services,Data Processing Services,False,False,False,False,False,False,False,False,False,False,
2246,Kandarp Digi Smart BPO Limited,KANDARP,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,KANDARP-SM
2247,Pro Fx Tech Ltd.,PROFX,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,PROFX-SM
2248,Texmo Pipes & Products Ltd.,TEXMOPIPES,Producer Manufacturing,Miscellaneous Manufacturing,False,False,False,False,False,False,False,False,False,False,
2249,Jay Jalaram Technologies Ltd.,KORE,Distribution Services,Electronics Distributors,False,False,False,False,False,False,False,False,False,False,KORE-SM
2250,BSL Ltd,BSL,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2251,Anik Industries Limited,ANIKINDS,Distribution Services,Wholesale Distributors,False,False,False,False,False,False,False,False,False,False,
2252,Sambhaav Media Limited,SAMBHAAV,Consumer Services,Publishing: Newspapers,False,False,False,False,False,False,False,False,False,False,
2253,OBCL Limited,OBCL,Transportation,Trucking,False,False,False,False,False,False,False,False,False,False,
2254,Marc Technocrats Limited,MARC,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,MARC-SM
2255,Mayasheel Ventures Limited,MAYASHEEL,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,MAYASHEEL-SM
2256,Latteys Industries Ltd.,LATTEYS,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,
2257,Lagnam Spintex Ltd.,LAGNAM,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2258,Bal Pharma Limited,BALPHARMA,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,
2259,Smartlink Holdings Limited,SMARTLINK,Electronic Technology,Telecommunications Equipment,False,False,False,False,False,False,False,False,False,False,
2260,Neochem Bio Solutions Ltd.,NEOCHEM,Process Industries,Chemicals: Major Diversified,False,False,False,False,False,False,False,False,False,False,NEOCHEM-SM
2261,Ducon Infratechnologies Ltd.,DUCON,Distribution Services,Electronics Distributors,False,False,False,False,False,False,False,False,False,False,
2262,Hindcon Chemicals Ltd.,HINDCON,Non-Energy Minerals,Construction Materials,False,False,False,False,False,False,False,False,False,False,
2263,Rajshree Polypack Ltd.,RPPL,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,
2264,N R Vandana Tex Industries Limited,NRVANDANA,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,NRVANDANA-SM
2265,Inventure Growth & Securities Ltd.,INVENTURE,Finance,Investment Banks/Brokers,False,False,False,False,False,False,False,False,False,False,
2266,Udayshivakumar Infra Ltd.,USK,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,USK-BE
2267,Regency Ceramics Ltd,REGENCERAM,Producer Manufacturing,Building Products,False,False,False,False,False,False,False,False,False,False,
2268,Greenchef Appliances Limited,GREENCHEF,Consumer Durables,Electronics/Appliances,False,False,False,False,False,False,False,False,False,False,GREENCHEF-SM
2269,Surana Solar Limited,SURANASOL,Electronic Technology,Semiconductors,False,False,False,False,False,False,False,False,False,False,
2270,Ganges Securities Ltd.,GANGESSECU,Consumer Non-Durables,Food: Specialty/Candy,False,False,False,False,False,False,False,False,False,False,
2271,Indian Card Clothing Co. Ltd.,INDIANCARD,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,
2272,Bodhi Tree Multimedia Ltd.,BTML,Consumer Services,Movies/Entertainment,False,False,False,False,False,False,False,False,False,False,
2273,Biopol Chemicals Ltd.,BIOPOL,Process Industries,Chemicals: Major Diversified,False,False,False,False,False,False,False,False,False,False,BIOPOL-SM
2274,DCG Cables & Wires Ltd,DCG,Non-Energy Minerals,Other Metals/Minerals,False,False,False,False,False,False,False,False,False,False,DCG-SM
2275,Vishwaraj Sugar Industries Ltd.,VISHWARAJ,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
2276,Intrasoft Technologies Limited,ISFT,Retail Trade,Internet Retail,False,False,False,False,False,False,False,False,False,False,
2277,Rama Telecom Limited,RTL,Communications,Specialty Telecommunications,False,False,False,False,False,False,False,False,False,False,RTL-ST
2278,SecMark Consultancy Ltd.,SECMARK,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2279,Hilton Metal Forging Limited,HILTON,Producer Manufacturing,Metal Fabrication,False,False,False,False,False,False,False,False,False,False,
2280,Shigan Quantum Technologies Ltd.,SHIGAN,Electronic Technology,Electronic Equipment/Instruments,False,False,False,False,False,False,False,False,False,False,SHIGAN-ST
2281,GLOBE ENTERPRISES (INDIA) LIMITED,GLOBE,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2282,Reliance Home Finance Ltd.,RHFL,Finance,Finance/Rental/Leasing,False,False,False,False,False,False,False,False,False,False,
2283,Cura Technologies Limited,CURAA,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,CURAA-BE
2284,Rajnandini Metal Ltd.,RAJMET,Non-Energy Minerals,Other Metals/Minerals,False,False,False,False,False,False,False,False,False,False,
2285,Sotac Pharmaceuticals Limited,SOTAC,Health Technology,Pharmaceuticals: Major,False,False,False,False,False,False,False,False,False,False,SOTAC-SM
2286,GVP Infotech Ltd,GVPTECH,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,
2287,GVP Infotech Ltd TEMP,GVPTECHPP.E1,Commercial Services,Miscellaneous Commercial Services,False,False,False,False,False,False,False,False,False,False,
2288,Par Drugs and Chemicals Limited,PAR,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
2289,GTL Limited,GTL,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2290,Compucom Software Limited,COMPUSOFT,Technology Services,Information Technology Services,False,False,False,False,False,False,False,False,False,False,
2291,Innomet Advanced Materials Limited,INNOMET,Non-Energy Minerals,Steel,False,False,False,False,False,False,False,False,False,False,INNOMET-SM
2292,Raj Television Network Limited,RAJTV,Consumer Services,Broadcasting,False,False,False,False,False,False,False,False,False,False,
2293,Ideal Technoplast Industries Limited,IDEALTECHO,Process Industries,Containers/Packaging,False,False,False,False,False,False,False,False,False,False,IDEALTECHO-SM
2294,Fiberweb (India) Limited,FIBERWEB,Producer Manufacturing,Industrial Conglomerates,False,False,False,False,False,False,False,False,False,False,FIBERWEB-BE
2295,Emkay Taps & Cutting Tools Ltd.,EMKAYTOOLS,Producer Manufacturing,Industrial Machinery,False,False,False,False,False,False,False,False,False,False,EMKAYTOOLS-SM
2296,Lambodhara Textiles Ltd.,LAMBODHARA,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2297,Landmark Property Development Co. Ltd.,LPDC,Finance,Real Estate Development,False,False,False,False,False,False,False,False,False,False,
2298,Upsurge Seeds of Agriculture Ltd.,USASEEDS,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,USASEEDS-SM
2299,Slone Infosystems Limited,SLONE,Distribution Services,Electronics Distributors,False,False,False,False,False,False,False,False,False,False,SLONE-SM
2300,Mukta Arts Limited,MUKTAARTS,Technology Services,Packaged Software,False,False,False,False,False,False,False,False,False,False,
2301,Kabra Jewels Limited,KKJEWELS,Retail Trade,Specialty Stores,False,False,False,False,False,False,False,False,False,False,KKJEWELS-SM
2302,Sattva Engineering Construction Limited,SATTVAENGG,Industrial Services,Engineering & Construction,False,False,False,False,False,False,False,False,False,False,SATTVAENGG-SM
2303,Ushanti Colour Chem Ltd.,UCL,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,UCL-ST
2304,Art Nirman Ltd,ARTNIRMAN,Consumer Durables,Homebuilding,False,False,False,False,False,False,False,False,False,False,
2305,Innovative Tyres & Tubes Ltd.,ITTL,Consumer Durables,Automotive Aftermarket,False,False,False,False,False,False,False,False,False,False,ITTL-ST
2306,Sheel Biotech Limited,SHEEL,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,SHEEL-SM
2307,Zeal Global Services Ltd.,ZEAL,Transportation,Airlines,False,False,False,False,False,False,False,False,False,False,ZEAL-SM
2308,Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
2309,ShreeOswal Seeds & Chemicals Ltd.,OSWALSEEDS,Process Industries,Agricultural Commodities/Milling,False,False,False,False,False,False,False,False,False,False,
2310,Lovable Lingerie Limited,LOVABLE,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
2311,Zenith Exports Limited,ZENITHEXPO,Consumer Non-Durables,Apparel/Footwear,False,False,False,False,False,False,False,False,False,False,
2312,Jocil Limited,JOCIL,Process Industries,Chemicals: Specialty,False,False,False,False,False,False,False,False,False,False,
2313,SEL Manufacturing Co. Ltd.,SELMC,Process Industries,Textiles,False,False,False,False,False,False,False,False,False,False,
